animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
66,1,CA1-V1,68.0,0.3829,0.915,40.0,6000,0.1059,1,0.0421,-0.0172,0,0.2798,0.0854,0.1427,0.1552,71.78,89.42,34.61,27.31,0.3333,0.5,88.51,89.61,75.42,88.83
66,1,CA1-V1,73.0,0.4114,0.7755,45.0,6000,0.2531,1,0.0331,-0.0016,0,0.5821,0.0746,0.2013,0.1323,61.18,56.13,61.08,89.5,0.6,0.7143,81.67,63.63,5.1,39.75
66,1,CA1-V1,78.0,0.44,0.754,50.0,6000,0.0817,0,0.0,0.0178,3,0.2741,0.0694,0.1409,0.107,83.15,72.75,72.2,69.18,0.3333,0.7143,89.16,71.15,81.71,61.65
66,1,CA1-V1,83.0,0.4686,0.722,55.0,6000,0.0954,0,0.0,-0.0344,-10,0.2606,0.0596,0.1491,0.1588,69.97,67.0,77.54,65.72,0.6,0.7143,81.55,76.28,85.31,84.31
66,1,CA1-V1,88.0,0.4971,0.7711,60.0,6000,0.1841,0,0.0,-0.0067,0,0.1519,0.0652,0.181,0.1527,84.04,43.18,52.16,46.18,0.3333,0.7143,85.66,78.87,72.61,60.61
66,1,CA1-V1,93.0,0.5257,0.8193,65.0,6000,0.1137,0,0.0,-0.004,0,0.2363,0.0614,0.1617,0.1241,88.69,74.05,46.12,36.85,0.4545,0.5,76.85,87.06,87.58,67.93
66,1,CA1-V1,98.0,0.5543,0.8782,70.0,6000,-0.001,3,0.0689,0.0149,0,0.5642,0.0393,0.1513,0.0993,78.45,87.57,83.44,86.98,0.2308,0.3333,89.55,85.92,7.83,74.61
66,1,CA1-V1,103.0,0.5829,0.8685,75.0,6000,0.0472,0,0.0,-0.0268,0,0.1793,0.0629,0.15,0.1204,88.07,73.03,86.1,87.79,0.4545,0.2,80.75,79.64,73.0,81.61
66,1,CA1-V1,108.0,0.6114,0.7722,80.0,8000,0.0566,0,0.0,-0.0396,-7,0.148,0.0981,0.1154,0.1103,65.11,73.79,82.02,72.41,0.4545,0.3333,82.66,86.98,81.2,79.88
66,1,CA1-V1,113.0,0.64,0.6958,85.0,6000,0.0062,0,0.0,-0.0249,-9,0.1462,0.0572,0.1401,0.1014,85.76,77.53,81.33,68.71,0.4545,0.3333,85.78,79.72,68.05,71.61
66,1,CA1-V1,118.0,0.6686,0.7958,90.0,6000,0.059,0,0.0,-0.0446,-4,0.1564,0.0621,0.1115,0.1292,88.99,68.95,78.87,75.73,0.3333,0.3333,85.46,84.74,68.6,78.39
66,1,CA1-V1,123.0,0.6971,0.8921,95.0,6000,0.0677,0,0.0,-0.0499,1,0.1976,0.0507,0.1243,0.1346,80.12,81.35,89.03,88.45,0.4545,0.5,78.24,73.82,83.84,49.5
66,1,CA1-V1,128.0,0.7257,0.9333,100.0,6000,0.0159,0,0.0,-0.0154,0,0.2214,0.0644,0.1587,0.1348,80.09,71.24,78.03,60.06,0.3333,0.7143,81.86,71.78,82.71,88.63
66,1,CA1-V1,133.0,0.7543,0.6667,105.0,6000,0.0553,0,0.0,-0.0232,4,0.1708,0.0526,0.1214,0.1106,85.99,80.29,73.24,57.35,0.6,0.2,84.0,89.91,89.33,89.27
66,1,CA1-V1,138.0,0.7829,0.5333,110.0,6000,-0.1414,5,0.1268,0.0051,0,0.1982,0.0668,0.1541,0.1434,89.18,81.89,88.77,87.97,0.4545,0.3333,87.1,84.97,89.38,88.36
66,1,CA1-V1,143.0,0.8114,0.4,115.0,6000,0.0804,0,0.0,-0.0144,0,0.2659,0.0801,0.1182,0.1302,81.75,72.32,74.99,75.26,0.4545,0.5,80.45,89.75,88.02,72.62
66,1,CA1-V1,148.0,0.84,0.3333,120.0,6000,0.1024,0,0.0,-0.0027,0,0.2738,0.0751,0.1202,0.1011,84.48,89.17,77.83,73.92,0.4545,0.3333,87.17,86.38,73.57,79.22
66,1,CA1-V1,153.0,0.8686,0.2,125.0,6000,0.108,0,0.0,0.0154,0,0.2027,0.066,0.155,0.1286,78.43,61.83,62.03,61.91,0.7778,1.0,65.42,83.39,55.23,54.16
66,1,CA1-V1,158.0,0.8971,0.0667,130.0,6000,0.0388,1,0.0238,-0.0305,-10,0.2539,0.0827,0.1409,0.1017,74.35,64.64,50.44,42.7,0.6,0.5,88.47,81.78,89.21,82.4
66,1,CA1-V1,163.0,0.9257,0.0667,135.0,6000,0.0802,0,0.0,-0.0194,0,0.2123,0.077,0.1258,0.1527,75.4,62.39,71.01,76.71,0.7778,0.5,84.44,84.07,85.81,69.24
66,1,CA1-V1,168.0,0.9543,0.0667,140.0,6000,0.1933,1,0.019,-0.0169,0,0.2463,0.0859,0.1464,0.1374,86.92,86.89,82.34,83.07,0.6,0.5,80.88,84.41,79.91,76.35
66,1,CA1-SUB,8.0,0.04,0.0873,-20.0,6000,0.2727,2,0.0516,0.001,0,0.3602,0.0483,0.2152,0.2246,nan,nan,nan,nan,,,76.37,88.33,86.49,32.35
66,1,CA1-SUB,13.0,0.0686,0.1809,-15.0,6000,0.2444,2,0.0417,-0.0311,0,0.7602,0.076,0.2698,0.2044,74.41,41.04,85.73,25.03,0.4545,0.6,89.51,72.33,3.52,18.51
66,1,CA1-SUB,18.0,0.0971,0.2378,-10.0,6000,0.1765,1,0.0158,-0.0528,0,0.365,0.0494,0.2395,0.1689,89.9,79.97,67.98,87.8,0.6,0.3333,72.92,59.11,89.7,78.83
66,1,CA1-SUB,23.0,0.1257,0.3668,-5.0,6000,0.2147,1,0.0236,-0.0252,0,0.2486,0.0484,0.2213,0.2082,75.64,82.03,75.01,30.64,0.2308,1.0,88.85,81.1,31.14,23.13
66,1,CA1-SUB,28.0,0.1543,0.5437,0.0,6000,0.2296,2,0.0389,-0.064,0,0.3461,0.0406,0.2238,0.2351,60.07,48.19,41.35,17.31,0.3333,0.6,70.71,74.39,73.02,27.36
66,1,CA1-SUB,33.0,0.1829,0.7337,5.0,6000,0.1861,1,0.0176,-0.0223,0,0.2651,0.0417,0.2355,0.215,64.75,58.42,41.87,17.1,0.4545,0.6,75.53,80.85,88.73,38.45
66,1,CA1-SUB,38.0,0.2114,0.7044,10.0,6000,0.1666,2,0.0275,-0.0238,-1,0.2158,0.0479,0.2277,0.1921,36.33,35.52,27.44,20.05,0.3333,0.6,70.73,71.83,50.99,44.64
66,1,CA1-SUB,43.0,0.24,0.7428,15.0,6000,0.1519,0,0.0,-0.0388,0,0.1777,0.0546,0.221,0.1766,61.81,35.09,44.94,36.32,0.4545,0.6,83.6,63.47,58.2,60.61
66,1,CA1-SUB,48.0,0.2686,0.8038,20.0,6000,-0.0182,2,0.0482,-0.0194,0,0.1372,0.0433,0.2146,0.1603,33.88,32.2,56.21,46.13,0.6,1.0,83.74,80.43,78.39,69.83
66,1,CA1-SUB,53.0,0.2971,0.9917,25.0,6000,0.1971,2,0.0445,0.0074,0,0.2485,0.0464,0.3009,0.2019,56.32,50.32,88.12,73.18,0.4545,0.6,80.34,43.06,89.95,77.98
66,1,CA1-SUB,58.0,0.3257,0.9917,30.0,6000,0.2055,2,0.0591,0.0245,0,0.1796,0.0309,0.2767,0.2062,69.55,52.65,26.14,27.59,0.3333,0.6,76.17,55.88,85.26,88.27
66,1,CA1-SUB,63.0,0.3543,0.965,35.0,6000,0.3051,5,0.1794,0.0052,0,0.2015,0.0558,0.2435,0.193,53.0,49.75,36.58,22.57,0.7778,1.0,61.3,45.87,63.66,51.05
66,1,CA1-SUB,68.0,0.3829,0.915,40.0,6000,0.1319,4,0.1676,-0.007,0,0.2355,0.047,0.2312,0.195,40.39,35.31,42.52,24.12,0.2308,0.6,69.8,43.44,46.73,36.65
66,1,CA1-SUB,73.0,0.4114,0.7755,45.0,6000,0.2329,3,0.0618,-0.0058,0,0.5821,0.0337,0.2152,0.2021,68.53,45.43,67.51,25.78,0.6,0.6,79.71,86.55,53.7,83.23
66,1,CA1-SUB,78.0,0.44,0.754,50.0,6000,0.1816,1,0.0168,-0.0009,0,0.2206,0.0257,0.1582,0.162,78.6,69.63,45.71,30.39,0.3333,0.6,80.77,72.68,82.98,49.82
66,1,CA1-SUB,83.0,0.4686,0.722,55.0,6000,0.0657,0,0.0,-0.0025,0,0.2072,0.0365,0.2093,0.1847,74.44,49.71,82.37,82.59,0.2308,0.3333,82.54,53.89,53.44,86.62
66,1,CA1-SUB,88.0,0.4971,0.7711,60.0,6000,0.1266,1,0.0123,-0.0212,0,0.1548,0.0301,0.2172,0.1715,67.98,43.83,80.04,78.64,0.2308,0.3333,87.28,88.6,82.29,88.83
66,1,CA1-SUB,93.0,0.5257,0.8193,65.0,6000,0.1283,0,0.0,-0.0297,0,0.2158,0.0527,0.2263,0.1979,62.97,49.8,64.82,60.09,0.2308,0.6,71.75,60.79,78.68,56.6
66,1,CA1-SUB,98.0,0.5543,0.8782,70.0,6000,-0.0478,4,0.0999,-0.0412,0,0.5692,0.0308,0.1892,0.1852,63.76,62.58,55.93,81.85,0.4545,0.6,77.82,66.4,5.53,35.27
66,1,CA1-SUB,103.0,0.5829,0.8685,75.0,6000,0.1004,0,0.0,0.0147,0,0.1955,0.0396,0.1675,0.1579,86.16,48.26,88.85,32.16,0.3333,0.3333,76.66,71.22,77.97,43.54
66,1,CA1-SUB,108.0,0.6114,0.7722,80.0,8000,0.111,0,0.0,-0.0129,0,0.1702,0.0341,0.1903,0.1855,73.63,53.09,87.57,66.59,0.4545,0.3333,76.99,68.16,78.43,31.27
66,1,CA1-SUB,113.0,0.64,0.6958,85.0,6000,0.1879,1,0.018,-0.0033,0,0.1761,0.0584,0.2128,0.1682,79.01,80.1,41.4,24.0,0.4545,0.3333,83.9,72.9,59.19,32.93
66,1,CA1-SUB,118.0,0.6686,0.7958,90.0,6000,0.2061,1,0.0217,0.0175,0,0.2074,0.0737,0.2184,0.1776,52.73,48.4,36.25,20.04,0.3333,0.6,82.57,67.64,66.08,45.4
66,1,CA1-SUB,123.0,0.6971,0.8921,95.0,6000,0.1262,0,0.0,0.0104,0,0.2522,0.0532,0.2056,0.1572,57.97,33.53,30.7,33.16,0.2308,0.3333,63.7,68.7,82.19,44.16
66,1,CA1-SUB,128.0,0.7257,0.9333,100.0,6000,0.1036,0,0.0,-0.0198,0,0.2287,0.0902,0.1984,0.2035,50.66,42.76,47.99,27.6,0.3333,1.0,80.34,70.98,89.0,65.43
66,1,CA1-SUB,133.0,0.7543,0.6667,105.0,6000,0.194,1,0.0192,-0.0041,0,0.1871,0.0593,0.2295,0.1668,78.91,86.05,52.19,37.71,0.2308,0.6,88.24,85.34,76.97,34.44
66,1,CA1-SUB,138.0,0.7829,0.5333,110.0,6000,0.2943,8,0.2158,-0.0108,0,0.2178,0.0575,0.2296,0.1678,84.69,81.64,36.52,19.02,0.4545,0.3333,87.18,55.47,71.92,24.92
66,1,CA1-SUB,143.0,0.8114,0.4,115.0,6000,0.0776,1,0.0104,0.0142,0,0.2482,0.0402,0.1837,0.1714,74.24,64.43,32.25,18.08,0.6,0.6,78.86,75.09,86.96,84.26
66,1,CA1-SUB,148.0,0.84,0.3333,120.0,6000,0.0991,1,0.0147,0.0203,0,0.2224,0.0517,0.2029,0.2133,66.81,51.21,55.37,28.83,0.4545,0.6,79.89,62.7,82.46,81.34
66,1,CA1-SUB,153.0,0.8686,0.2,125.0,6000,0.1818,1,0.0168,0.0233,0,0.2031,0.0789,0.1966,0.1598,83.07,73.49,40.84,31.49,0.6,1.0,76.2,77.71,52.3,38.71
66,1,CA1-SUB,158.0,0.8971,0.0667,130.0,6000,0.2344,2,0.0421,0.002,0,0.2153,0.0531,0.1875,0.1552,87.61,84.14,30.28,21.99,0.6,1.0,76.28,88.13,83.64,61.9
66,1,CA1-SUB,163.0,0.9257,0.0667,135.0,6000,0.118,0,0.0,0.0014,0,0.1514,0.0422,0.2048,0.1787,69.0,87.77,51.56,37.31,0.4545,0.6,85.53,46.67,76.35,55.27
66,1,CA1-SUB,168.0,0.9543,0.0667,140.0,6000,0.1412,1,0.0101,0.0179,0,0.2221,0.0526,0.1707,0.1467,76.82,57.37,85.31,83.02,0.2308,1.0,87.25,65.99,82.36,52.22
66,1,RSC-SUB,8.0,0.04,0.0873,-20.0,6000,0.0812,0,0.0,-0.0133,-3,0.2831,0.0495,0.1537,0.1589,nan,nan,nan,nan,,,85.18,79.19,71.34,82.04
66,1,RSC-SUB,13.0,0.0686,0.1809,-15.0,6000,0.1717,1,0.015,-0.0058,0,0.2188,0.0772,0.1103,0.1073,83.34,84.05,42.01,32.91,0.25,0.6,84.86,80.53,68.18,73.17
66,1,RSC-SUB,18.0,0.0971,0.2378,-10.0,6000,0.058,0,0.0,-0.0064,0,0.1341,0.05,0.1548,0.0957,87.47,80.56,69.88,50.35,0.4286,0.3333,78.42,75.02,57.09,67.1
66,1,RSC-SUB,23.0,0.1257,0.3668,-5.0,6000,0.0521,0,0.0,0.0227,6,0.112,0.0499,0.1359,0.125,87.69,85.02,81.48,72.09,0.25,1.0,81.7,60.71,74.35,88.8
66,1,RSC-SUB,28.0,0.1543,0.5437,0.0,6000,0.0852,0,0.0,-0.0068,0,0.1143,0.0399,0.1758,0.1381,84.76,73.49,49.71,55.51,0.6667,0.6,78.81,89.57,45.08,38.62
66,1,RSC-SUB,33.0,0.1829,0.7337,5.0,6000,-0.0047,1,0.0099,0.0169,1,0.1594,0.0418,0.142,0.1447,69.96,82.7,63.27,66.56,0.6667,0.6,79.72,72.22,85.9,73.61
66,1,RSC-SUB,38.0,0.2114,0.7044,10.0,6000,0.089,0,0.0,0.0209,0,0.1224,0.0494,0.1385,0.1686,67.09,58.74,35.28,26.54,1.0,0.6,82.19,89.12,57.92,56.31
66,1,RSC-SUB,43.0,0.24,0.7428,15.0,6000,0.1009,0,0.0,0.0371,1,0.1284,0.055,0.1714,0.1488,82.74,77.38,29.48,29.63,0.25,0.6,80.9,71.65,56.38,35.22
66,1,RSC-SUB,48.0,0.2686,0.8038,20.0,6000,-0.0495,6,0.0902,-0.0205,0,0.1133,0.0438,0.1409,0.1568,50.79,53.01,53.22,51.29,0.4286,1.0,88.11,73.09,71.34,77.06
66,1,RSC-SUB,53.0,0.2971,0.9917,25.0,6000,0.0405,0,0.0,-0.0175,2,0.1103,0.0478,0.1276,0.1147,88.58,83.23,63.98,56.42,0.6667,0.6,82.75,81.66,76.68,78.75
66,1,RSC-SUB,58.0,0.3257,0.9917,30.0,6000,0.0917,0,0.0,-0.0374,0,0.1216,0.032,0.1853,0.1569,74.1,70.15,82.83,66.45,0.25,0.6,76.92,62.48,57.78,53.3
66,1,RSC-SUB,63.0,0.3543,0.965,35.0,6000,-0.0933,5,0.0814,-0.0078,2,0.1331,0.056,0.1607,0.1256,79.89,84.48,37.83,47.0,0.6667,1.0,84.78,84.15,77.15,83.03
66,1,RSC-SUB,68.0,0.3829,0.915,40.0,6000,0.1753,2,0.0268,-0.0213,-3,0.1439,0.0469,0.1794,0.1635,51.51,53.19,36.28,36.6,0.6667,0.6,78.69,89.19,67.41,72.09
66,1,RSC-SUB,73.0,0.4114,0.7755,45.0,6000,0.0664,0,0.0,-0.0428,-4,0.143,0.0352,0.1588,0.1432,77.2,75.16,46.08,49.37,0.6667,0.6,87.04,65.19,64.56,48.8
66,1,RSC-SUB,78.0,0.44,0.754,50.0,6000,0.1594,1,0.0129,-0.0133,0,0.151,0.0258,0.1459,0.1808,74.85,78.63,68.43,60.88,0.4286,0.6,81.39,72.76,57.62,36.3
66,1,RSC-SUB,83.0,0.4686,0.722,55.0,6000,0.1294,1,0.0084,0.0015,0,0.1219,0.0361,0.1786,0.1313,59.76,71.56,39.33,25.25,0.6667,0.3333,81.22,71.42,62.25,54.15
66,1,RSC-SUB,88.0,0.4971,0.7711,60.0,6000,0.0431,0,0.0,-0.0084,4,0.1158,0.0311,0.1476,0.1325,86.82,73.57,60.61,53.92,0.1111,0.3333,80.47,74.11,78.4,77.75
66,1,RSC-SUB,93.0,0.5257,0.8193,65.0,6000,0.0393,0,0.0,-0.0,-6,0.1531,0.0535,0.1596,0.1669,84.59,74.03,65.4,78.96,0.25,0.6,74.57,80.93,73.56,67.6
66,1,RSC-SUB,98.0,0.5543,0.8782,70.0,6000,0.0139,0,0.0,0.0235,2,0.1641,0.0316,0.1287,0.1412,84.69,74.61,51.44,53.18,0.4286,0.6,88.93,83.9,89.69,59.36
66,1,RSC-SUB,103.0,0.5829,0.8685,75.0,6000,-0.0315,4,0.0601,0.0235,1,0.1391,0.0405,0.1379,0.1139,88.41,81.56,38.31,28.46,0.4286,0.3333,80.88,84.57,53.67,48.98
66,1,RSC-SUB,108.0,0.6114,0.7722,80.0,8000,0.2043,3,0.0365,-0.0087,-5,0.2096,0.0336,0.1681,0.099,71.85,72.02,34.35,56.54,0.4286,0.3333,77.77,89.63,61.09,64.81
66,1,RSC-SUB,113.0,0.64,0.6958,85.0,6000,-0.0758,4,0.0674,0.0052,3,0.2562,0.0577,0.1363,0.1383,86.72,71.2,41.41,43.03,0.4286,0.3333,73.61,87.83,79.28,72.93
66,1,RSC-SUB,118.0,0.6686,0.7958,90.0,6000,0.0495,0,0.0,-0.003,-6,0.1895,0.0727,0.1635,0.1499,65.62,73.21,48.93,57.82,0.4286,0.6,84.09,73.07,81.92,84.6
66,1,RSC-SUB,123.0,0.6971,0.8921,95.0,6000,0.1775,5,0.0652,0.0158,1,0.2002,0.0531,0.1309,0.1348,84.04,71.32,72.88,64.22,1.0,0.3333,87.31,75.09,50.16,43.17
66,1,RSC-SUB,128.0,0.7257,0.9333,100.0,6000,0.1653,3,0.0433,0.036,1,0.1765,0.0896,0.1479,0.1122,83.21,66.18,52.84,51.62,0.4286,1.0,77.49,85.74,55.04,77.1
66,1,RSC-SUB,133.0,0.7543,0.6667,105.0,6000,0.0432,0,0.0,-0.0016,-5,0.1843,0.0588,0.1337,0.1023,88.5,84.2,70.85,76.88,0.4286,0.6,81.3,66.78,73.95,56.11
66,1,RSC-SUB,138.0,0.7829,0.5333,110.0,6000,0.1895,4,0.0745,0.0078,-3,0.1833,0.0568,0.1155,0.1329,78.37,50.39,80.56,63.77,0.4286,0.3333,79.46,74.04,77.82,71.89
66,1,RSC-SUB,143.0,0.8114,0.4,115.0,6000,-0.0171,2,0.0238,0.0053,-2,0.2539,0.0396,0.1386,0.1218,83.1,57.72,54.97,70.37,0.4286,0.6,86.19,73.33,65.68,83.62
66,1,RSC-SUB,148.0,0.84,0.3333,120.0,6000,0.0734,0,0.0,0.0209,6,0.2947,0.0512,0.1523,0.1245,82.58,72.97,53.96,69.78,0.4286,0.6,88.26,82.96,83.68,83.16
66,1,RSC-SUB,153.0,0.8686,0.2,125.0,6000,0.0689,0,0.0,0.019,6,0.1987,0.0781,0.147,0.1344,76.78,73.23,47.31,59.17,0.6667,0.6,81.8,78.8,82.38,52.28
66,1,RSC-SUB,158.0,0.8971,0.0667,130.0,6000,-0.1538,5,0.1209,-0.0312,-4,0.2907,0.0529,0.1636,0.1077,85.02,74.27,85.06,70.28,1.0,1.0,83.72,89.05,41.43,80.64
66,1,RSC-SUB,163.0,0.9257,0.0667,135.0,6000,0.1942,6,0.0947,-0.0129,-7,0.2562,0.042,0.1397,0.1126,72.96,75.2,32.83,49.94,0.4286,0.6,85.84,85.07,67.34,69.78
66,1,RSC-SUB,168.0,0.9543,0.0667,140.0,6000,0.0283,0,0.0,0.0169,-3,0.232,0.0523,0.1623,0.0876,60.73,58.86,74.53,82.43,0.6667,1.0,83.66,80.11,41.68,77.15
66,1,V1-RSC,8.0,0.04,0.0873,-20.0,6000,0.196,1,0.0196,-0.0109,0,0.0922,0.2804,0.208,0.213,nan,nan,nan,nan,,,70.18,76.74,47.29,33.95
66,1,V1-RSC,13.0,0.0686,0.1809,-15.0,6000,0.0925,1,0.0217,-0.0102,1,0.0697,0.2026,0.1887,0.1471,68.2,83.93,50.34,21.47,0.5,0.4286,71.59,72.16,49.61,53.14
66,1,V1-RSC,18.0,0.0971,0.2378,-10.0,6000,0.1492,1,0.017,-0.024,1,0.0578,0.1105,0.1938,0.2017,69.05,75.57,57.24,37.18,0.3333,0.6667,74.86,64.76,83.69,52.64
66,1,V1-RSC,23.0,0.1257,0.3668,-5.0,6000,0.1793,2,0.0317,-0.0185,0,0.0628,0.1121,0.227,0.1366,55.99,62.4,41.2,41.18,0.2,0.4286,58.88,54.27,61.37,46.89
66,1,V1-RSC,28.0,0.1543,0.5437,0.0,6000,0.171,1,0.0148,-0.0212,0,0.0673,0.1214,0.2224,0.162,65.92,56.44,89.81,77.36,0.0909,0.4286,87.55,85.27,86.41,67.22
66,1,V1-RSC,33.0,0.1829,0.7337,5.0,6000,0.1222,0,0.0,-0.0909,-2,0.0787,0.1487,0.2346,0.1703,40.9,56.19,53.54,57.63,0.3333,1.0,70.75,73.32,31.71,28.9
66,1,V1-RSC,38.0,0.2114,0.7044,10.0,6000,0.2113,1,0.0228,-0.0627,-2,0.0797,0.1013,0.1948,0.1461,69.83,59.2,36.48,24.93,0.2,0.6667,55.41,63.82,62.71,40.22
66,1,V1-RSC,43.0,0.24,0.7428,15.0,6000,0.08,0,0.0,-0.012,0,0.0679,0.094,0.2081,0.1704,76.19,80.91,49.08,44.4,0.5,0.4286,88.02,82.11,80.24,88.38
66,1,V1-RSC,48.0,0.2686,0.8038,20.0,6000,-0.0437,8,0.1383,0.0015,0,0.0511,0.1024,0.2018,0.1802,50.5,44.2,88.28,80.44,0.2,0.6667,89.8,77.69,55.07,69.4
66,1,V1-RSC,53.0,0.2971,0.9917,25.0,6000,0.1653,2,0.0273,0.0331,0,0.0801,0.1049,0.1544,0.1948,87.37,74.41,34.74,36.02,0.2,0.6667,73.92,88.61,39.97,40.04
66,1,V1-RSC,58.0,0.3257,0.9917,30.0,6000,0.1551,0,0.0,0.0183,1,0.0731,0.1245,0.156,0.1529,50.77,48.87,75.49,77.29,0.7143,0.6667,89.42,83.96,52.43,49.1
66,1,V1-RSC,63.0,0.3543,0.965,35.0,6000,0.2538,2,0.0481,0.0101,0,0.0883,0.1265,0.1513,0.1365,58.75,74.11,24.25,21.04,0.7143,1.0,71.67,74.95,69.54,51.58
66,1,V1-RSC,68.0,0.3829,0.915,40.0,6000,0.0301,5,0.1006,0.0327,0,0.0938,0.1699,0.1599,0.157,48.19,41.76,53.69,45.87,0.5,0.6667,61.19,50.56,83.79,82.54
66,1,V1-RSC,73.0,0.4114,0.7755,45.0,6000,0.1215,1,0.0132,-0.0011,1,0.1039,0.1585,0.1452,0.1826,35.66,34.72,44.7,43.06,0.7143,0.6667,80.51,83.07,56.93,88.48
66,1,V1-RSC,78.0,0.44,0.754,50.0,6000,0.1537,1,0.012,0.0167,0,0.0932,0.1283,0.169,0.2034,61.44,50.84,36.43,30.21,0.5,0.6667,71.38,59.48,69.05,59.68
66,1,V1-RSC,83.0,0.4686,0.722,55.0,6000,0.1318,0,0.0,-0.006,0,0.0663,0.1032,0.1883,0.2121,63.98,50.69,44.58,42.99,0.5,1.0,83.4,49.61,88.49,86.92
66,1,V1-RSC,88.0,0.4971,0.7711,60.0,6000,0.1427,0,0.0,0.0364,0,0.0788,0.126,0.1692,0.1698,86.99,76.54,40.75,38.11,0.7143,0.25,77.82,76.34,55.93,59.41
66,1,V1-RSC,93.0,0.5257,0.8193,65.0,6000,0.1173,1,0.0137,-0.0049,0,0.0828,0.1691,0.1745,0.1552,69.92,83.11,44.24,46.03,0.5,0.4286,76.07,83.28,73.8,67.73
66,1,V1-RSC,98.0,0.5543,0.8782,70.0,6000,0.2809,1,0.0411,0.0153,0,0.0723,0.1323,0.2035,0.1923,59.43,61.48,30.74,32.7,0.5,0.1111,85.73,83.03,34.4,37.71
66,1,V1-RSC,103.0,0.5829,0.8685,75.0,6000,-0.0028,3,0.0496,-0.0263,0,0.0779,0.1305,0.1569,0.1572,88.65,89.83,58.65,38.34,0.2,0.25,80.13,70.07,79.29,66.31
66,1,V1-RSC,108.0,0.6114,0.7722,80.0,8000,0.2665,8,0.1751,-0.0666,0,0.1032,0.2121,0.2047,0.268,83.16,71.46,52.6,54.82,0.3333,0.4286,85.07,85.45,53.12,59.88
66,1,V1-RSC,113.0,0.64,0.6958,85.0,6000,-0.0764,4,0.0825,-0.0505,-2,0.0712,0.282,0.2048,0.249,81.51,73.21,70.31,68.34,0.3333,0.4286,78.76,83.41,56.78,61.02
66,1,V1-RSC,118.0,0.6686,0.7958,90.0,6000,0.1631,3,0.0358,-0.0327,0,0.0762,0.2063,0.1912,0.2076,51.32,56.31,86.33,77.18,0.7143,0.6667,53.3,56.34,72.11,89.36
66,1,V1-RSC,123.0,0.6971,0.8921,95.0,6000,0.0399,2,0.0334,0.0063,0,0.0691,0.192,0.1878,0.1886,46.08,56.33,55.39,53.03,0.3333,1.0,87.73,86.75,41.17,49.11
66,1,V1-RSC,128.0,0.7257,0.9333,100.0,6000,0.1239,1,0.0459,-0.0168,0,0.0894,0.1397,0.1644,0.1886,74.64,72.8,56.51,49.75,0.2,0.4286,66.89,69.85,79.62,82.11
66,1,V1-RSC,133.0,0.7543,0.6667,105.0,6000,0.1445,0,0.0,-0.0125,0,0.0669,0.1578,0.1562,0.1899,67.61,54.85,61.7,60.39,0.5,0.25,84.73,82.55,56.41,50.46
66,1,V1-RSC,138.0,0.7829,0.5333,110.0,6000,0.1148,4,0.0807,-0.0348,0,0.087,0.1721,0.1605,0.2014,37.66,48.19,65.96,70.66,0.5,0.6667,53.91,67.3,56.22,58.95
66,1,V1-RSC,143.0,0.8114,0.4,115.0,6000,0.2014,10,0.1602,-0.0703,0,0.0821,0.2283,0.1773,0.2599,46.24,45.06,33.77,37.66,0.5,1.0,71.67,63.8,51.6,46.47
66,1,V1-RSC,148.0,0.84,0.3333,120.0,6000,0.1786,1,0.0162,-0.0262,0,0.0815,0.2624,0.1652,0.2297,40.75,51.25,38.63,60.79,0.3333,0.6667,71.49,56.68,36.45,62.58
66,1,V1-RSC,153.0,0.8686,0.2,125.0,6000,0.1834,1,0.0171,-0.0189,0,0.0721,0.1759,0.1386,0.2012,52.4,54.24,36.86,33.74,0.5,1.0,72.23,72.99,40.19,41.52
66,1,V1-RSC,158.0,0.8971,0.0667,130.0,6000,-0.0245,3,0.0717,-0.0117,0,0.1071,0.2686,0.182,0.2018,65.94,63.36,31.34,49.13,0.7143,0.6667,63.83,65.95,89.47,65.8
66,1,V1-RSC,163.0,0.9257,0.0667,135.0,6000,0.1933,7,0.1369,-0.0166,0,0.0929,0.2431,0.1673,0.2137,54.76,53.58,42.35,38.32,0.3333,0.6667,66.96,74.81,84.09,59.08
66,1,V1-RSC,168.0,0.9543,0.0667,140.0,6000,0.1948,1,0.0193,0.0133,0,0.115,0.2212,0.1967,0.1728,69.35,65.74,49.4,78.37,0.2,0.6667,69.07,72.28,65.29,89.15
68,1,CA1-RSC,8.0,0.028,0.0849,-34.0,6000,0.08,0,0.0,-0.0054,0,0.4101,0.1167,0.1492,0.173,nan,nan,nan,nan,,,85.92,76.81,43.95,86.04
68,1,CA1-RSC,13.0,0.048,0.082,-29.0,6000,0.0906,0,0.0,-0.0259,0,0.1653,0.1085,0.1656,0.1738,86.2,78.38,65.44,59.22,1.0,0.7143,76.16,75.67,56.03,63.1
68,1,CA1-RSC,18.0,0.068,0.0907,-24.0,6000,0.0642,0,0.0,0.0131,2,0.1755,0.1513,0.1184,0.1774,80.36,75.73,63.08,54.51,0.6667,0.3333,77.8,85.61,57.99,87.2
